"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
666160,"Moniak, Mickey","L","L",25.57899559615597,30.91556955484275,32.32691896700234,-10.227233835298032,28.83543302450023,3.2564374283442525
643446,"McNeil, Jeff","L","L",31.118494561174774,25.67785393373009,31.9810222130678,-5.214391896123629,30.35502747407532,-0.7574880416748648
805367,"Meidroth, Chase","R","R",31.524280933766587,28.67509936384774,29.372655377335867,-19.44623205279886,28.733549829896607,-2.790449392259257
669221,"Murphy, Sean","R","R",29.940793634891474,30.813246378835636,29.868626130962248,-17.389188548165393,30.203166471463163,0.26237283657169286
605137,"Bell, Josh","L","L",29.026920634170082,27.936054711906884,32.050432250651596,-12.097753013758886,27.086206432316803,-1.9407142018533179
602104,"Urías, Ramón","R","R",30.24664538447272,28.5660878986844,29.36861851174772,-17.624521819102913,28.405283843344115,-1.8842794896925597
669289,"Espinal, Santiago","R","R",36.65241417544251,25.667069713872344,21.232689829625834,-15.145479408335648,31.300554445272162,-5.351859730170343
467793,"Santana, Carlos","L","L",26.470964148799432,26.77724395946977,23.814865890075815,-25.021083196970746,34.445239596966765,8.081886114913413
666139,"Lowe, Josh","L","L",23.984652910216326,31.355096399838295,34.30186297034545,-8.691731133252622,29.41699475005538,5.432341839839086
657656,"Laureano, Ramón","R","R",31.200715885050837,30.937979076889945,17.859364964295466,4.907636476690547,32.47417301385808,1.2734571288072445
700242,"Sweeney, Trey","L","L",27.085451420809086,27.493375748703425,23.917034973095568,-18.73395891336456,34.170827137489674,7.188859662135222
680777,"Jeffers, Ryan","R","R",27.88940754461206,27.927115073417408,36.01026890036312,-5.755363468871492,28.4479579313994,0.5336738365523033
691176,"Domínguez, Jasson","L","L",27.73935926964903,23.641214786632435,19.44126501630977,-20.327968782345188,30.953909679916304,3.214550410267279
656976,"Smith, Pavin","L","L",28.905491883497554,28.769133054308444,32.206075645850966,-6.636385392568686,28.509035414485368,-0.3964564690121293
692225,"Campbell, Kristian","R","R",27.88914976020289,29.69034407172478,32.11700248334578,13.037387448041201,29.475162151742378,1.5860123915395086
650489,"Castro, Willi","L","L",32.17237818119246,22.579404612185645,25.192186851265834,-7.307754240923172,29.967046539057478,-2.205331642134972
