name,uid,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
"Abrams, CJ",b682928_l,100.22587082405343,170.54443919821824,76.35810708240537,342.3277177728285,65.352204057971,65.23553855072464,81.60448231884057,316.80721623188407,,,,,,,,
"Abreu, Wilyer",b677800_l,139.23781380688123,159.7660459045505,61.093596625971145,329.4230488790233,91.9911355382908,114.06346637069922,49.38999067702554,323.4720326748058,,,,,,,,
"Acuña Jr., Ronald",b660670_r,169.33058294339625,338.361214490566,102.19087124528306,174.323184,129.3507027924529,306.102168754717,170.3499556226415,76.28903607547173,,,,,,,,
"Adames, Willy",b642715_r,147.12626864197534,333.66664533333335,152.48694992592596,152.7063217777778,131.681159308642,304.87457402469136,135.84467219753083,83.32610883950618,,,,,,,,
"Adell, Jo",b666176_r,168.44167913978492,339.55490615053765,132.15159931182797,123.94900593548388,160.64740696774194,307.4730867956989,143.1890320860215,76.69446778494626,,,,,,,,
"Albies, Ozzie",b645277_l,156.49953119453923,175.1851033447099,40.414170375426636,352.3649518088738,51.47869843003415,122.77542498293514,54.71331139931746,326.8907445733788,220.32051515492958,335.3677669859155,84.84062332394367,237.56562794366198,182.27237588732393,307.6247094084507,159.8770158873239,131.37490163380284
"Albies, Ozzie",b645277_r,156.49953119453923,175.1851033447099,40.414170375426636,352.3649518088738,51.47869843003415,122.77542498293514,54.71331139931746,326.8907445733788,220.32051515492958,335.3677669859155,84.84062332394367,237.56562794366198,182.27237588732393,307.6247094084507,159.8770158873239,131.37490163380284
"Alonso, Pete",b624413_r,157.98657379310345,323.59968919540233,158.05650721839086,138.40098629885057,157.1870982988506,302.50840790804597,144.1238113103448,67.38953526436782,,,,,,,,
"Altuve, Jose",b514888_r,110.55628778702162,246.86589976705488,77.62500792013307,94.73324965058235,95.65950429284527,214.46115061564063,201.01828419301168,32.64079547420964,,,,,,,,
"Alvarez, Francisco",b682626_r,153.13932631578948,329.63844721804514,117.32766526315788,144.5660252631579,141.70098796992482,314.8782863157895,128.5336027067669,85.07849052631578,,,,,,,,
"Alvarez, Yordan",b670541_l,108.02148932484077,128.290771566879,75.84341238216558,336.224166522293,76.50612157961781,76.61992295541398,91.9441385987261,309.7728780636943,,,,,,,,
"Antonacci, Sam",b803011_l,71.70376607260724,129.48376660066006,48.24605808580857,342.4569985478548,46.025740462046215,95.46144343234323,53.975280792079225,314.36916250825084,,,,,,,,
"Aranda, Jonathan",b666018_l,115.39990603174601,154.19389968253967,73.9076292063492,322.85142603174603,57.18887111111114,89.70415746031746,70.81522539682538,318.31128380952384,,,,,,,,
"Arenado, Nolan",b571448_r,139.3130426666667,351.93616933333334,143.85021311111115,191.34271177777777,123.179046,334.05975088888886,141.13804622222221,100.58871222222223,,,,,,,,
"Arozarena, Randy",b668227_r,164.20136707616712,301.037964029484,174.20187931203935,188.65625140049139,149.28242142506144,275.2919846683047,177.7755543980344,37.39425120393118,,,,,,,,
